"V1","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"11021","129.0","131.5","17.97","","","","","","","","",""
"11022","129.0","131.6","17.95","","","","","","","","",""
"11023","129.0","131.5","17.97","","","","","","","","",""
"11024","129.0","131.5","17.97","","","","","","","","",""
"11025","129.0","131.5","17.97","","","","","","","","",""
"11026","129.0","131.5","17.97","","","","","","","","",""
"11027","128.9","131.5","17.97","","","","","","","","",""
"11028","129.0","131.6","17.95","","","","","","","","",""
"11029","128.9","131.6","17.95","","","","","","","","",""
"11030","129.0","131.6","17.95","","","","","","","","",""
"11031","128.9","131.6","17.95","","","","","","","","",""
"11032","128.9","131.6","17.95","","","","","","","","",""
"11033","129.0","131.6","17.95","","","","","","","","",""
"11034","128.9","131.6","17.95","","","","","","","","",""
"11035","129.0","131.5","17.97","","","","","","","","",""
"11036","129.0","131.6","17.95","","","","","","","","",""
"11037","129.0","131.6","17.95","","","","","","","","",""
"11038","128.9","131.6","17.95","","","","","","","","",""
"11039","128.9","131.6","17.95","","","","","","","","",""
"11040","128.9","131.6","17.95","","","","","","","","",""
"11041","129.0","131.5","17.97","","","","","","","","",""
"11042","128.9","131.6","17.95","","","","","","","","",""
"11043","129.0","131.6","17.95","","","","","","","","",""
"11044","128.9","131.2","17.95","","","","","","","","",""
"11045","128.9","131.6","17.95","","","","","","","","",""
"11046","128.9","131.6","17.95","","","","","","","","",""
"11047","128.9","131.6","17.95","","","","","","","","",""
"11048","128.9","131.6","17.95","","","","","","","","",""
"11049","128.9","131.6","17.95","","","","","","","","",""
"11050","129.0","131.6","17.95","","","","","","","","",""
"11051","128.9","131.6","17.95","","","","","","","","",""
"11052","128.9","131.6","17.95","","","","","","","","",""
"11053","128.9","131.6","17.95","","","","","","","","",""
"11054","129.0","131.6","17.95","","","","","","","","",""
"11055","128.9","131.6","17.95","","","","","","","","",""
"11056","128.9","131.6","17.95","","","","","","","","",""
"11057","129.0","131.6","17.94","","","","","","","","",""
"11058","128.9","131.6","17.95","","","","","","","","",""
"11059","128.9","131.6","17.95","","","","","","","","",""
"11060","129.0","131.6","17.95","","","","","","","","",""
"11061","128.9","131.6","17.95","","","","","","","","",""
"11062","128.9","131.6","17.94","","","","","","","","",""
"11063","128.9","131.6","17.94","","","","","","","","",""
"11064","128.9","131.6","17.95","","","","","","","","",""
"11065","128.9","131.6","17.95","","","","","","","","",""
"11066","128.9","131.6","17.95","","","","","","","","",""
"11067","129.0","131.6","17.95","","","","","","","","",""
"11068","128.9","131.6","17.95","","","","","","","","",""
"11069","128.9","131.6","17.95","","","","","","","","",""
"11070","129.0","131.6","17.94","","","","","","","","",""
"11071","128.9","131.6","17.94","","","","","","","","",""
"11072","128.9","131.6","17.95","","","","","","","","",""
"11073","128.9","131.6","17.94","","","","","","","","",""
"11074","128.9","131.6","17.94","","","","","","","","",""
"11075","128.9","131.6","17.94","","","","","","","","",""
"11076","128.9","131.6","17.94","","","","","","","","",""
"11077","128.9","131.6","17.94","","","","","","","","",""
"11078","128.9","131.6","17.94","","","","","","","","",""
"11079","128.8","131.6","17.94","","","","","","","","",""
"11080","128.9","131.6","17.94","","","","","","","","",""
"11081","128.9","131.6","17.94","","","","","","","","",""
"11082","128.9","131.6","17.94","","","","","","","","",""
"11083","128.9","131.6","17.94","","","","","","","","",""
"11084","128.9","131.6","17.94","","","","","","","","",""
"11085","128.9","131.6","17.94","","","","","","","","",""
"11086","128.9","131.2","17.94","","","","","","","","",""
"11087","128.9","131.6","17.94","","","","","","","","",""
"11088","128.9","131.2","17.94","","","","","","","","",""
"11089","128.9","131.6","17.93","","","","","","","","",""
"11090","128.9","131.6","17.94","","","","","","","","",""
"11091","128.9","131.6","17.94","","","","","","","","",""
"11092","128.8","131.6","17.94","","","","","","","","",""
"11093","128.8","131.6","17.94","","","","","","","","",""
"11094","128.9","131.2","17.94","","","","","","","","",""
"11095","128.9","131.6","17.93","","","","","","","","",""
"11096","128.9","131.6","17.93","","","","","","","","",""
"11097","128.9","131.6","17.94","","","","","","","","",""
"11098","128.9","131.6","17.94","","","","","","","","",""
"11099","128.9","131.6","17.94","","","","","","","","",""
"11100","128.8","131.6","17.93","","","","","","","","",""
"11101","128.9","131.6","17.93","","","","","","","","",""
"11102","128.8","131.6","17.93","","","","","","","","",""
"11103","128.9","131.6","17.94","","","","","","","","",""
"11104","128.9","131.6","17.93","","","","","","","","",""
"11105","128.9","131.6","17.94","","","","","","","","",""
"11106","128.9","131.6","17.93","","","","","","","","",""
"11107","128.9","131.6","17.93","","","","","","","","",""
"11108","128.9","131.6","17.93","","","","","","","","",""
"11109","128.9","131.6","17.93","","","","","","","","",""
"11110","128.8","131.6","17.93","","","","","","","","",""
"11111","128.9","131.6","17.93","","","","","","","","",""
"11112","128.8","131.6","17.93","","","","","","","","",""
"11113","128.8","131.6","17.93","","","","","","","","",""
"11114","128.8","131.6","17.93","","","","","","","","",""
"11115","128.8","131.6","17.93","","","","","","","","",""
"11116","128.8","131.6","17.93","","","","","","","","",""
"11117","128.8","131.6","17.93","","","","","","","","",""
"11118","128.8","131.6","17.93","","","","","","","","",""
"11119","128.9","131.6","17.93","","","","","","","","",""
"11120","128.9","131.6","17.93","","","","","","","","",""
"11121","128.8","131.2","17.93","","","","","","","","",""
"11122","128.8","131.6","17.93","","","","","","","","",""
"11123","128.9","131.6","17.93","","","","","","","","",""
"11124","128.8","131.6","17.93","","","","","","","","",""
"11125","128.8","131.6","17.93","","","","","","","","",""
"11126","128.9","131.6","17.93","","","","","","","","",""
"11127","128.9","131.6","17.93","","","","","","","","",""
"11128","128.8","131.6","17.93","","","","","","","","",""
"11129","128.8","131.2","17.93","","","","","","","","",""
"11130","128.8","131.2","17.93","","","","","","","","",""
"11131","128.8","131.6","17.93","","","","","","","","",""
"11132","128.9","131.6","17.93","","","","","","","","",""
"11133","128.8","131.6","17.91","","","","","","","","",""
"11134","128.9","131.6","17.93","","","","","","","","",""
"11135","128.9","131.6","17.91","","","","","","","","",""
"11136","128.8","131.6","17.93","","","","","","","","",""
"11137","128.9","131.6","17.91","","","","","","","","",""
"11138","128.9","131.6","17.93","","","","","","","","",""
"11139","128.9","131.2","17.91","","","","","","","","",""
"11140","128.8","131.6","17.91","","","","","","","","",""
"11141","128.8","131.6","17.91","","","","","","","","",""
"11142","128.8","131.6","17.91","","","","","","","","",""
"11143","128.8","131.6","17.91","","","","","","","","",""
"11144","128.9","131.6","17.93","","","","","","","","",""
"11145","128.8","131.6","17.91","","","","","","","","",""
"11146","128.8","131.6","17.91","","","","","","","","",""
"11147","128.8","131.2","17.91","","","","","","","","",""
"11148","128.8","131.6","17.91","","","","","","","","",""
"11149","128.8","131.6","17.91","","","","","","","","",""
"11150","128.8","131.6","17.91","","","","","","","","",""
"11151","128.8","131.6","17.91","","","","","","","","",""
"11152","128.8","131.6","17.91","","","","","","","","",""
"11153","128.8","131.6","17.91","","","","","","","","",""
"11154","128.8","131.6","17.91","","","","","","","","",""
"11155","128.8","131.6","17.91","","","","","","","","",""
"11156","128.8","131.6","17.90","","","","","","","","",""
"11157","128.8","131.2","17.91","","","","","","","","",""
"11158","128.8","131.6","17.91","","","","","","","","",""
"11159","128.8","131.6","17.91","","","","","","","","",""
"11160","128.8","131.6","17.91","","","","","","","","",""
"11161","128.8","131.6","17.91","","","","","","","","",""
"11162","128.8","131.6","17.91","","","","","","","","",""
"11163","128.8","131.2","17.91","","","","","","","","",""
"11164","128.8","131.6","17.91","","","","","","","","",""
"11165","128.8","131.6","17.91","","","","","","","","",""
"11166","128.8","131.6","17.91","","","","","","","","",""
"11167","128.8","131.6","17.90","","","","","","","","",""
"11168","128.8","131.6","17.91","","","","","","","","",""
"11169","128.8","131.2","17.90","","","","","","","","",""
"11170","128.8","131.6","17.91","","","","","","","","",""
"11171","128.8","131.6","17.90","","","","","","","","",""
"11172","128.8","131.6","17.91","","","","","","","","",""
"11173","128.8","131.6","17.91","","","","","","","","",""
"11174","128.9","131.6","17.91","","","","","","","","",""
"11175","128.8","131.2","17.90","","","","","","","","",""
"11176","128.8","131.6","17.91","","","","","","","","",""
"11177","128.8","131.6","17.90","","","","","","","","",""
"11178","128.8","131.6","17.90","","","","","","","","",""
"11179","128.8","131.2","17.90","","","","","","","","",""
"11180","128.8","131.6","17.91","","","","","","","","",""
"11181","128.8","131.6","17.91","","","","","","","","",""
"11182","128.8","131.6","17.90","","","","","","","","",""
"11183","128.8","131.2","17.91","","","","","","","","",""
"11184","128.8","131.2","17.90","","","","","","","","",""
"11185","128.8","131.2","17.91","","","","","","","","",""
"11186","128.8","131.6","17.90","","","","","","","","",""
"11187","128.8","131.2","17.90","","","","","","","","",""
"11188","128.8","131.2","17.90","","","","","","","","",""
"11189","128.8","131.6","17.90","","","","","","","","",""
"11190","128.8","131.2","17.90","","","","","","","","",""
"11191","128.8","131.2","17.90","","","","","","","","",""
"11192","128.8","131.6","17.90","","","","","","","","",""
"11193","128.8","131.2","17.90","","","","","","","","",""
"11194","128.8","131.2","17.90","","","","","","","","",""
"11195","128.8","131.6","17.90","","","","","","","","",""
"11196","128.8","131.6","17.90","","","","","","","","",""
"11197","128.8","131.6","17.90","","","","","","","","",""
"11198","128.8","131.6","17.90","","","","","","","","",""
"11199","128.8","131.6","17.89","","","","","","","","",""
"11200","128.8","131.6","17.90","","","","","","","","",""
"11201","128.8","131.6","17.90","","","","","","","","",""
"11202","128.8","131.6","17.90","","","","","","","","",""
"11203","128.8","131.2","17.89","","","","","","","","",""
"11204","128.8","131.2","17.89","","","","","","","","",""
"11205","128.8","131.2","17.90","","","","","","","","",""
"11206","128.8","131.2","17.89","","","","","","","","",""
"11207","128.8","131.2","17.90","","","","","","","","",""
"11208","128.8","131.2","17.89","","","","","","","","",""
"11209","128.8","131.6","17.89","","","","","","","","",""
"11210","128.8","131.6","17.89","","","","","","","","",""
"11211","128.8","131.6","17.90","","","","","","","","",""
"11212","128.8","131.6","17.89","","","","","","","","",""
"11213","128.8","131.6","17.89","","","","","","","","",""
"11214","128.8","131.2","17.90","","","","","","","","",""
"11215","128.8","131.6","17.89","","","","","","","","",""
"11216","128.8","131.2","17.89","","","","","","","","",""
"11217","128.8","131.2","17.89","","","","","","","","",""
"11218","128.8","131.6","17.89","","","","","","","","",""
"11219","128.8","131.2","17.90","","","","","","","","",""
"11220","128.8","131.6","17.89","","","","","","","","",""
"11221","128.8","131.6","17.89","","","","","","","","",""
"11222","128.8","131.6","17.89","","","","","","","","",""
"11223","128.8","131.2","17.89","","","","","","","","",""
"11224","128.8","131.2","17.89","","","","","","","","",""
"11225","128.8","131.2","17.89","","","","","","","","",""
"11226","128.8","131.2","17.89","","","","","","","","",""
"11227","128.8","131.2","17.89","","","","","","","","",""
"11228","128.8","130.8","17.89","","","","","","","","",""
"11229","128.7","131.2","17.89","","","","","","","","",""
"11230","128.7","131.6","17.89","","","","","","","","",""
"11231","128.8","131.6","17.89","","","","","","","","",""
"11232","128.8","131.6","17.89","","","","","","","","",""
"11233","128.7","131.2","17.89","","","","","","","","",""
"11234","128.8","131.6","17.89","","","","","","","","",""
"11235","128.8","131.6","17.89","","","","","","","","",""
"11236","128.8","131.2","17.89","","","","","","","","",""
"11237","128.8","131.2","17.89","","","","","","","","",""
"11238","128.8","131.6","17.89","","","","","","","","",""
"11239","128.8","131.6","17.89","","","","","","","","",""
"11240","128.8","131.6","17.89","","","","","","","","",""
"11241","128.8","131.2","17.89","","","","","","","","",""
"11242","128.8","131.2","17.89","","","","","","","","",""
"11243","128.8","131.2","17.89","","","","","","","","",""
"11244","128.8","131.6","17.87","","","","","","","","",""
"11245","128.8","131.2","17.87","","","","","","","","",""
"11246","128.8","131.2","17.89","","","","","","","","",""
"11247","128.8","131.6","17.87","","","","","","","","",""
