"Plot Title: mgas_station_1"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10395024, SEN S/N: 10395024)","Full Range, μS/cm (LGR S/N: 10395024, SEN S/N: 10395024)","Temp, °C (LGR S/N: 10395024, SEN S/N: 10395024)","Coupler Detached (LGR S/N: 10395024)","End Of File (LGR S/N: 10395024)"
10664,05/26/23 02:48:35 AM,129.3,131.9,18.09,,
10665,05/26/23 02:48:40 AM,129.3,131.5,18.09,,
10666,05/26/23 02:48:45 AM,129.3,131.9,18.09,,
10667,05/26/23 02:48:50 AM,129.3,131.5,18.09,,
10668,05/26/23 02:48:55 AM,129.3,131.9,18.09,,
10669,05/26/23 02:49:00 AM,129.3,131.9,18.09,,
10670,05/26/23 02:49:05 AM,129.3,131.9,18.09,,
10671,05/26/23 02:49:10 AM,129.3,131.5,18.09,,
10672,05/26/23 02:49:15 AM,129.3,131.9,18.09,,
10673,05/26/23 02:49:20 AM,129.1,131.9,18.09,,
10674,05/26/23 02:49:25 AM,129.3,131.5,18.09,,
10675,05/26/23 02:49:30 AM,129.3,131.9,18.09,,
10676,05/26/23 02:49:35 AM,129.3,131.9,18.09,,
10677,05/26/23 02:49:40 AM,129.3,131.5,18.09,,
10678,05/26/23 02:49:45 AM,129.3,131.5,18.09,,
10679,05/26/23 02:49:50 AM,129.3,131.9,18.09,,
10680,05/26/23 02:49:55 AM,129.3,131.9,18.09,,
10681,05/26/23 02:50:00 AM,129.3,131.9,18.09,,
10682,05/26/23 02:50:05 AM,129.3,131.5,18.09,,
10683,05/26/23 02:50:10 AM,129.3,131.9,18.09,,
10684,05/26/23 02:50:15 AM,129.3,131.9,18.09,,
10685,05/26/23 02:50:20 AM,129.3,131.5,18.09,,
10686,05/26/23 02:50:25 AM,129.3,131.5,18.09,,
10687,05/26/23 02:50:30 AM,129.3,131.9,18.09,,
10688,05/26/23 02:50:35 AM,129.3,131.9,18.09,,
10689,05/26/23 02:50:40 AM,129.3,131.9,18.09,,
10690,05/26/23 02:50:45 AM,129.3,131.5,18.09,,
10691,05/26/23 02:50:50 AM,129.3,131.5,18.09,,
10692,05/26/23 02:50:55 AM,129.3,131.5,18.09,,
10693,05/26/23 02:51:00 AM,129.3,131.9,18.09,,
10694,05/26/23 02:51:05 AM,129.3,131.9,18.09,,
10695,05/26/23 02:51:10 AM,129.3,131.9,18.09,,
10696,05/26/23 02:51:15 AM,129.3,131.5,18.09,,
10697,05/26/23 02:51:20 AM,129.3,131.9,18.09,,
10698,05/26/23 02:51:25 AM,129.3,131.5,18.09,,
10699,05/26/23 02:51:30 AM,129.3,131.9,18.09,,
10700,05/26/23 02:51:35 AM,129.3,131.9,18.07,,
10701,05/26/23 02:51:40 AM,129.3,131.5,18.09,,
10702,05/26/23 02:51:45 AM,129.3,131.9,18.07,,
10703,05/26/23 02:51:50 AM,129.3,131.9,18.07,,
10704,05/26/23 02:51:55 AM,129.3,131.5,18.07,,
10705,05/26/23 02:52:00 AM,129.3,131.5,18.09,,
10706,05/26/23 02:52:05 AM,129.3,131.9,18.07,,
10707,05/26/23 02:52:10 AM,129.3,131.5,18.07,,
10708,05/26/23 02:52:15 AM,129.3,131.5,18.07,,
10709,05/26/23 02:52:20 AM,129.3,131.9,18.07,,
10710,05/26/23 02:52:25 AM,129.3,131.9,18.07,,
10711,05/26/23 02:52:30 AM,129.3,131.5,18.07,,
10712,05/26/23 02:52:35 AM,129.3,131.9,18.07,,
10713,05/26/23 02:52:40 AM,129.2,131.9,18.07,,
10714,05/26/23 02:52:45 AM,129.3,131.9,18.07,,
10715,05/26/23 02:52:50 AM,129.3,131.9,18.07,,
10716,05/26/23 02:52:55 AM,129.3,131.9,18.07,,
10717,05/26/23 02:53:00 AM,129.3,131.5,18.07,,
10718,05/26/23 02:53:05 AM,129.3,131.5,18.07,,
10719,05/26/23 02:53:10 AM,129.3,131.9,18.07,,
10720,05/26/23 02:53:15 AM,129.3,131.5,18.07,,
10721,05/26/23 02:53:20 AM,129.3,131.5,18.07,,
10722,05/26/23 02:53:25 AM,129.3,131.5,18.07,,
10723,05/26/23 02:53:30 AM,129.3,131.5,18.06,,
10724,05/26/23 02:53:35 AM,129.3,131.9,18.07,,
10725,05/26/23 02:53:40 AM,129.3,131.5,18.06,,
10726,05/26/23 02:53:45 AM,129.3,131.9,18.06,,
10727,05/26/23 02:53:50 AM,129.2,131.5,18.06,,
10728,05/26/23 02:53:55 AM,129.3,131.5,18.07,,
10729,05/26/23 02:54:00 AM,129.3,131.5,18.07,,
10730,05/26/23 02:54:05 AM,129.3,131.9,18.06,,
10731,05/26/23 02:54:10 AM,129.3,131.5,18.07,,
10732,05/26/23 02:54:15 AM,129.3,131.9,18.07,,
10733,05/26/23 02:54:20 AM,129.3,131.9,18.06,,
10734,05/26/23 02:54:25 AM,129.3,131.5,18.07,,
10735,05/26/23 02:54:30 AM,129.1,131.5,18.07,,
10736,05/26/23 02:54:35 AM,129.3,131.9,18.06,,
10737,05/26/23 02:54:40 AM,129.3,131.5,18.06,,
10738,05/26/23 02:54:45 AM,129.3,131.5,18.06,,
10739,05/26/23 02:54:50 AM,129.3,131.5,18.07,,
10740,05/26/23 02:54:55 AM,129.3,131.5,18.06,,
10741,05/26/23 02:55:00 AM,129.3,131.9,18.06,,
10742,05/26/23 02:55:05 AM,129.3,131.5,18.06,,
10743,05/26/23 02:55:10 AM,129.3,131.9,18.06,,
10744,05/26/23 02:55:15 AM,129.3,131.5,18.06,,
10745,05/26/23 02:55:20 AM,129.1,131.9,18.06,,
10746,05/26/23 02:55:25 AM,129.3,131.5,18.06,,
10747,05/26/23 02:55:30 AM,129.1,131.5,18.06,,
10748,05/26/23 02:55:35 AM,129.3,131.5,18.06,,
10749,05/26/23 02:55:40 AM,129.3,131.5,18.06,,
10750,05/26/23 02:55:45 AM,129.3,131.9,18.06,,
10751,05/26/23 02:55:50 AM,129.3,131.5,18.06,,
10752,05/26/23 02:55:55 AM,129.2,131.9,18.06,,
10753,05/26/23 02:56:00 AM,129.3,131.9,18.06,,
10754,05/26/23 02:56:05 AM,129.3,131.5,18.06,,
10755,05/26/23 02:56:10 AM,129.3,131.5,18.06,,
10756,05/26/23 02:56:15 AM,129.3,131.5,18.06,,
10757,05/26/23 02:56:20 AM,129.3,131.5,18.06,,
10758,05/26/23 02:56:25 AM,129.3,131.9,18.06,,
10759,05/26/23 02:56:30 AM,129.3,131.9,18.06,,
10760,05/26/23 02:56:35 AM,129.3,131.9,18.06,,
10761,05/26/23 02:56:40 AM,129.3,131.9,18.06,,
10762,05/26/23 02:56:45 AM,129.3,131.5,18.06,,
10763,05/26/23 02:56:50 AM,129.2,131.5,18.06,,
10764,05/26/23 02:56:55 AM,129.3,131.9,18.06,,
10765,05/26/23 02:57:00 AM,129.1,131.5,18.06,,
10766,05/26/23 02:57:05 AM,129.1,131.5,18.06,,
10767,05/26/23 02:57:10 AM,129.3,131.5,18.06,,
10768,05/26/23 02:57:15 AM,129.3,131.5,18.06,,
10769,05/26/23 02:57:20 AM,129.2,131.5,18.05,,
10770,05/26/23 02:57:25 AM,129.1,131.5,18.05,,
10771,05/26/23 02:57:30 AM,129.2,131.5,18.05,,
10772,05/26/23 02:57:35 AM,129.2,131.5,18.06,,
10773,05/26/23 02:57:40 AM,129.1,131.5,18.05,,
10774,05/26/23 02:57:45 AM,129.2,131.5,18.06,,
10775,05/26/23 02:57:50 AM,129.3,131.9,18.06,,
10776,05/26/23 02:57:55 AM,129.1,131.5,18.05,,
10777,05/26/23 02:58:00 AM,129.2,131.9,18.05,,
10778,05/26/23 02:58:05 AM,129.2,131.5,18.05,,
10779,05/26/23 02:58:10 AM,129.3,131.5,18.05,,
10780,05/26/23 02:58:15 AM,129.3,131.5,18.06,,
10781,05/26/23 02:58:20 AM,129.3,131.5,18.05,,
10782,05/26/23 02:58:25 AM,129.3,131.5,18.05,,
10783,05/26/23 02:58:30 AM,129.2,131.5,18.05,,
10784,05/26/23 02:58:35 AM,129.2,131.5,18.05,,
10785,05/26/23 02:58:40 AM,129.1,131.9,18.05,,
10786,05/26/23 02:58:45 AM,129.1,131.5,18.05,,
10787,05/26/23 02:58:50 AM,129.1,131.5,18.05,,
10788,05/26/23 02:58:55 AM,129.2,131.9,18.05,,
10789,05/26/23 02:59:00 AM,129.2,131.5,18.05,,
10790,05/26/23 02:59:05 AM,129.3,131.9,18.05,,
10791,05/26/23 02:59:10 AM,129.2,131.5,18.05,,
10792,05/26/23 02:59:15 AM,129.1,131.5,18.05,,
10793,05/26/23 02:59:20 AM,129.3,131.5,18.06,,
10794,05/26/23 02:59:25 AM,129.2,131.5,18.05,,
10795,05/26/23 02:59:30 AM,129.3,131.5,18.05,,
10796,05/26/23 02:59:35 AM,129.2,131.5,18.05,,
10797,05/26/23 02:59:40 AM,129.2,131.5,18.05,,
10798,05/26/23 02:59:45 AM,129.2,131.5,18.05,,
10799,05/26/23 02:59:50 AM,129.2,131.9,18.05,,
10800,05/26/23 02:59:55 AM,129.2,131.5,18.05,,
10801,05/26/23 03:00:00 AM,129.2,131.5,18.05,,
10802,05/26/23 03:00:05 AM,129.1,131.9,18.03,,
10803,05/26/23 03:00:10 AM,129.1,131.9,18.05,,
10804,05/26/23 03:00:15 AM,129.1,131.5,18.05,,
10805,05/26/23 03:00:20 AM,129.3,131.5,18.05,,
10806,05/26/23 03:00:25 AM,129.2,131.5,18.03,,
10807,05/26/23 03:00:30 AM,129.1,131.5,18.03,,
10808,05/26/23 03:00:35 AM,129.3,131.5,18.03,,
10809,05/26/23 03:00:40 AM,129.2,131.5,18.03,,
10810,05/26/23 03:00:45 AM,129.2,131.5,18.03,,
10811,05/26/23 03:00:50 AM,129.2,131.5,18.03,,
10812,05/26/23 03:00:55 AM,129.3,131.9,18.03,,
10813,05/26/23 03:01:00 AM,129.1,131.5,18.03,,
10814,05/26/23 03:01:05 AM,129.2,131.5,18.03,,
10815,05/26/23 03:01:10 AM,129.2,131.5,18.03,,
10816,05/26/23 03:01:15 AM,129.2,131.5,18.03,,
10817,05/26/23 03:01:20 AM,129.2,131.5,18.03,,
10818,05/26/23 03:01:25 AM,129.2,131.5,18.03,,
10819,05/26/23 03:01:30 AM,129.1,131.5,18.03,,
10820,05/26/23 03:01:35 AM,129.2,131.9,18.03,,
10821,05/26/23 03:01:40 AM,129.1,131.5,18.03,,
10822,05/26/23 03:01:45 AM,129.2,131.5,18.03,,
10823,05/26/23 03:01:50 AM,129.1,131.5,18.03,,
10824,05/26/23 03:01:55 AM,129.2,131.5,18.03,,
10825,05/26/23 03:02:00 AM,129.2,131.5,18.03,,
10826,05/26/23 03:02:05 AM,129.1,131.5,18.03,,
10827,05/26/23 03:02:10 AM,129.1,131.5,18.03,,
10828,05/26/23 03:02:15 AM,129.2,131.5,18.03,,
10829,05/26/23 03:02:20 AM,129.2,131.5,18.03,,
10830,05/26/23 03:02:25 AM,129.1,131.5,18.03,,
10831,05/26/23 03:02:30 AM,129.1,131.5,18.03,,
10832,05/26/23 03:02:35 AM,129.1,131.9,18.03,,
10833,05/26/23 03:02:40 AM,129.1,131.5,18.03,,
10834,05/26/23 03:02:45 AM,129.2,131.5,18.03,,
10835,05/26/23 03:02:50 AM,129.1,131.5,18.03,,
10836,05/26/23 03:02:55 AM,129.1,131.5,18.03,,
10837,05/26/23 03:03:00 AM,129.2,131.5,18.02,,
10838,05/26/23 03:03:05 AM,129.2,131.5,18.03,,
10839,05/26/23 03:03:10 AM,129.2,131.5,18.02,,
10840,05/26/23 03:03:15 AM,129.1,131.5,18.03,,
10841,05/26/23 03:03:20 AM,129.2,131.5,18.02,,
10842,05/26/23 03:03:25 AM,129.1,131.5,18.03,,
10843,05/26/23 03:03:30 AM,129.2,131.5,18.03,,
10844,05/26/23 03:03:35 AM,129.2,131.5,18.03,,
10845,05/26/23 03:03:40 AM,129.2,131.5,18.03,,
10846,05/26/23 03:03:45 AM,129.1,131.5,18.02,,
10847,05/26/23 03:03:50 AM,129.2,131.5,18.02,,
10848,05/26/23 03:03:55 AM,129.2,131.5,18.02,,
10849,05/26/23 03:04:00 AM,129.2,131.5,18.02,,
10850,05/26/23 03:04:05 AM,129.1,131.5,18.02,,
10851,05/26/23 03:04:10 AM,129.1,131.5,18.02,,
10852,05/26/23 03:04:15 AM,129.2,131.5,18.02,,
10853,05/26/23 03:04:20 AM,129.2,131.5,18.03,,
10854,05/26/23 03:04:25 AM,129.1,131.5,18.02,,
10855,05/26/23 03:04:30 AM,129.2,131.5,18.02,,
10856,05/26/23 03:04:35 AM,129.2,131.5,18.02,,
10857,05/26/23 03:04:40 AM,129.1,131.5,18.02,,
10858,05/26/23 03:04:45 AM,129.2,131.5,18.02,,
10859,05/26/23 03:04:50 AM,129.1,131.5,18.02,,
10860,05/26/23 03:04:55 AM,129.1,131.5,18.02,,
10861,05/26/23 03:05:00 AM,129.1,131.5,18.02,,
10862,05/26/23 03:05:05 AM,129.1,131.5,18.02,,
10863,05/26/23 03:05:10 AM,129.1,131.5,18.02,,
10864,05/26/23 03:05:15 AM,129.1,131.5,18.02,,
10865,05/26/23 03:05:20 AM,129.1,131.5,18.02,,
10866,05/26/23 03:05:25 AM,129.1,131.5,18.02,,
10867,05/26/23 03:05:30 AM,129.1,131.5,18.02,,
10868,05/26/23 03:05:35 AM,129.1,131.5,18.02,,
10869,05/26/23 03:05:40 AM,129.1,131.5,18.01,,
10870,05/26/23 03:05:45 AM,129.1,131.5,18.01,,
10871,05/26/23 03:05:50 AM,129.1,131.5,18.02,,
10872,05/26/23 03:05:55 AM,129.1,131.5,18.01,,
10873,05/26/23 03:06:00 AM,129.1,131.9,18.02,,
10874,05/26/23 03:06:05 AM,129.2,131.5,18.01,,
10875,05/26/23 03:06:10 AM,129.1,131.5,18.01,,
10876,05/26/23 03:06:15 AM,129.1,131.5,18.01,,
10877,05/26/23 03:06:20 AM,129.1,131.5,18.01,,
10878,05/26/23 03:06:25 AM,129.1,131.5,18.01,,
10879,05/26/23 03:06:30 AM,129.1,131.5,18.02,,
10880,05/26/23 03:06:35 AM,129.1,131.5,18.01,,
10881,05/26/23 03:06:40 AM,129.1,131.5,18.01,,
10882,05/26/23 03:06:45 AM,129.1,131.5,18.01,,
10883,05/26/23 03:06:50 AM,129.1,131.5,18.02,,
10884,05/26/23 03:06:55 AM,129.1,131.5,18.01,,
10885,05/26/23 03:07:00 AM,129.1,131.5,18.01,,
10886,05/26/23 03:07:05 AM,129.0,131.5,18.01,,
10887,05/26/23 03:07:10 AM,129.1,131.5,18.01,,
10888,05/26/23 03:07:15 AM,129.0,131.5,18.02,,
10889,05/26/23 03:07:20 AM,129.1,131.5,18.01,,
10890,05/26/23 03:07:25 AM,129.1,131.5,18.01,,
10891,05/26/23 03:07:30 AM,129.1,131.5,18.01,,
10892,05/26/23 03:07:35 AM,129.1,131.5,18.01,,
10893,05/26/23 03:07:40 AM,129.1,131.5,18.01,,
10894,05/26/23 03:07:45 AM,129.1,131.5,18.01,,
10895,05/26/23 03:07:50 AM,129.1,131.5,18.01,,
10896,05/26/23 03:07:55 AM,129.1,131.5,18.01,,
10897,05/26/23 03:08:00 AM,129.1,131.5,18.01,,
10898,05/26/23 03:08:05 AM,129.1,131.5,18.01,,
10899,05/26/23 03:08:10 AM,129.1,131.5,18.01,,
10900,05/26/23 03:08:15 AM,129.2,131.5,18.01,,
10901,05/26/23 03:08:20 AM,129.1,131.5,18.01,,
10902,05/26/23 03:08:25 AM,129.1,131.5,18.01,,
10903,05/26/23 03:08:30 AM,129.1,131.5,18.01,,
10904,05/26/23 03:08:35 AM,129.1,131.5,18.01,,
10905,05/26/23 03:08:40 AM,129.1,131.5,18.01,,
10906,05/26/23 03:08:45 AM,129.1,131.5,18.01,,
10907,05/26/23 03:08:50 AM,129.1,131.5,18.01,,
10908,05/26/23 03:08:55 AM,129.1,131.5,17.99,,
10909,05/26/23 03:09:00 AM,129.0,131.5,17.99,,
10910,05/26/23 03:09:05 AM,129.1,131.5,17.99,,
10911,05/26/23 03:09:10 AM,129.1,131.5,17.99,,
10912,05/26/23 03:09:15 AM,129.1,131.5,17.99,,
10913,05/26/23 03:09:20 AM,129.1,131.5,17.99,,
10914,05/26/23 03:09:25 AM,129.1,131.5,17.99,,
10915,05/26/23 03:09:30 AM,129.1,131.5,17.99,,
10916,05/26/23 03:09:35 AM,129.1,131.5,17.99,,
10917,05/26/23 03:09:40 AM,129.1,131.5,17.99,,
10918,05/26/23 03:09:45 AM,129.0,131.5,17.99,,
10919,05/26/23 03:09:50 AM,129.1,131.5,17.99,,
10920,05/26/23 03:09:55 AM,129.1,131.5,17.99,,
10921,05/26/23 03:10:00 AM,129.0,131.5,17.99,,
10922,05/26/23 03:10:05 AM,129.1,131.5,17.99,,
10923,05/26/23 03:10:10 AM,129.0,131.9,17.99,,
10924,05/26/23 03:10:15 AM,129.0,131.5,17.99,,
10925,05/26/23 03:10:20 AM,129.0,131.5,18.01,,
10926,05/26/23 03:10:25 AM,129.1,131.5,17.99,,
10927,05/26/23 03:10:30 AM,129.1,131.5,17.99,,
10928,05/26/23 03:10:35 AM,129.0,131.5,17.99,,
10929,05/26/23 03:10:40 AM,129.0,131.5,18.01,,
10930,05/26/23 03:10:45 AM,129.0,131.5,17.99,,
10931,05/26/23 03:10:50 AM,129.0,131.5,17.99,,
10932,05/26/23 03:10:55 AM,129.1,131.5,17.99,,
10933,05/26/23 03:11:00 AM,129.0,131.5,17.99,,
10934,05/26/23 03:11:05 AM,129.0,131.5,17.99,,
10935,05/26/23 03:11:10 AM,129.1,131.5,17.99,,
10936,05/26/23 03:11:15 AM,129.0,131.5,17.99,,
10937,05/26/23 03:11:20 AM,129.1,131.5,17.98,,
10938,05/26/23 03:11:25 AM,129.1,131.5,17.99,,
10939,05/26/23 03:11:30 AM,129.0,131.5,17.99,,
10940,05/26/23 03:11:35 AM,129.0,131.5,17.99,,
10941,05/26/23 03:11:40 AM,129.0,131.5,17.99,,
10942,05/26/23 03:11:45 AM,129.0,131.5,17.99,,
10943,05/26/23 03:11:50 AM,129.0,131.5,17.99,,
10944,05/26/23 03:11:55 AM,129.0,131.5,17.99,,
10945,05/26/23 03:12:00 AM,129.1,131.5,17.98,,
10946,05/26/23 03:12:05 AM,129.0,131.5,17.98,,
10947,05/26/23 03:12:10 AM,129.0,131.5,17.98,,
10948,05/26/23 03:12:15 AM,129.0,131.5,17.98,,
10949,05/26/23 03:12:20 AM,129.0,131.5,17.98,,
10950,05/26/23 03:12:25 AM,129.0,131.5,17.99,,
10951,05/26/23 03:12:30 AM,129.0,131.5,17.99,,
10952,05/26/23 03:12:35 AM,129.1,131.5,17.99,,
10953,05/26/23 03:12:40 AM,129.0,131.5,17.98,,
10954,05/26/23 03:12:45 AM,129.0,131.5,17.98,,
10955,05/26/23 03:12:50 AM,129.1,131.5,17.98,,
10956,05/26/23 03:12:55 AM,129.0,131.5,17.98,,
10957,05/26/23 03:13:00 AM,129.1,131.5,17.98,,
10958,05/26/23 03:13:05 AM,129.0,131.5,17.98,,
10959,05/26/23 03:13:10 AM,129.0,131.5,17.98,,
10960,05/26/23 03:13:15 AM,129.1,131.5,17.98,,
10961,05/26/23 03:13:20 AM,129.0,131.5,17.98,,
10962,05/26/23 03:13:25 AM,129.0,131.5,17.98,,
10963,05/26/23 03:13:30 AM,129.0,131.5,17.98,,
10964,05/26/23 03:13:35 AM,129.0,131.5,17.98,,
10965,05/26/23 03:13:40 AM,129.0,131.5,17.98,,
10966,05/26/23 03:13:45 AM,129.0,131.5,17.98,,
10967,05/26/23 03:13:50 AM,129.1,131.5,17.98,,
10968,05/26/23 03:13:55 AM,129.0,131.5,17.98,,
10969,05/26/23 03:14:00 AM,129.1,131.5,17.98,,
10970,05/26/23 03:14:05 AM,129.0,131.5,17.98,,
10971,05/26/23 03:14:10 AM,129.0,131.5,17.98,,
10972,05/26/23 03:14:15 AM,129.0,131.5,17.98,,
10973,05/26/23 03:14:20 AM,129.0,131.5,17.98,,
10974,05/26/23 03:14:25 AM,129.0,131.5,17.98,,
10975,05/26/23 03:14:30 AM,129.0,131.5,17.98,,
10976,05/26/23 03:14:35 AM,129.0,131.5,17.98,,
10977,05/26/23 03:14:40 AM,129.0,131.5,17.97,,
10978,05/26/23 03:14:45 AM,129.0,131.5,17.97,,
10979,05/26/23 03:14:50 AM,129.0,131.5,17.98,,
10980,05/26/23 03:14:55 AM,129.0,131.5,17.98,,
10981,05/26/23 03:15:00 AM,129.0,131.5,17.98,,
10982,05/26/23 03:15:05 AM,129.0,131.5,17.97,,
10983,05/26/23 03:15:10 AM,128.9,131.5,17.98,,
10984,05/26/23 03:15:15 AM,129.0,131.5,17.98,,
10985,05/26/23 03:15:20 AM,129.0,131.5,17.97,,
10986,05/26/23 03:15:25 AM,129.0,131.2,17.97,,
10987,05/26/23 03:15:30 AM,129.0,131.5,17.97,,
10988,05/26/23 03:15:35 AM,129.0,131.5,17.97,,
10989,05/26/23 03:15:40 AM,129.0,131.5,17.98,,
10990,05/26/23 03:15:45 AM,129.0,131.5,17.98,,
10991,05/26/23 03:15:50 AM,129.0,131.5,17.97,,
10992,05/26/23 03:15:55 AM,129.0,131.5,17.98,,
10993,05/26/23 03:16:00 AM,129.0,131.5,17.97,,
10994,05/26/23 03:16:05 AM,129.0,131.5,17.98,,
10995,05/26/23 03:16:10 AM,129.0,131.5,17.97,,
10996,05/26/23 03:16:15 AM,129.0,131.5,17.98,,
10997,05/26/23 03:16:20 AM,129.0,131.5,17.97,,
10998,05/26/23 03:16:25 AM,129.0,131.5,17.97,,
10999,05/26/23 03:16:30 AM,129.0,131.5,17.97,,
11000,05/26/23 03:16:35 AM,129.0,131.5,17.97,,
11001,05/26/23 03:16:40 AM,129.0,131.5,17.97,,
11002,05/26/23 03:16:45 AM,129.0,131.5,17.97,,
11003,05/26/23 03:16:50 AM,129.0,131.5,17.97,,
11004,05/26/23 03:16:55 AM,129.0,131.5,17.97,,
11005,05/26/23 03:17:00 AM,129.0,131.5,17.97,,
11006,05/26/23 03:17:05 AM,129.0,131.5,17.97,,
11007,05/26/23 03:17:10 AM,129.0,131.5,17.97,,
11008,05/26/23 03:17:15 AM,128.9,131.5,17.97,,
11009,05/26/23 03:17:20 AM,128.9,131.5,17.97,,
11010,05/26/23 03:17:25 AM,128.9,131.5,17.97,,
11011,05/26/23 03:17:30 AM,129.0,131.5,17.97,,
11012,05/26/23 03:17:35 AM,129.0,131.5,17.97,,
11013,05/26/23 03:17:40 AM,129.0,131.5,17.97,,
11014,05/26/23 03:17:45 AM,129.0,131.6,17.95,,
11015,05/26/23 03:17:50 AM,128.9,131.5,17.97,,
11016,05/26/23 03:17:55 AM,129.0,131.5,17.97,,
11017,05/26/23 03:18:00 AM,129.0,131.5,17.97,,
11018,05/26/23 03:18:05 AM,129.0,131.5,17.97,,
11019,05/26/23 03:18:10 AM,129.0,131.5,17.97,,
11020,05/26/23 03:18:15 AM,128.9,131.5,17.97,,
11021,05/26/23 03:18:20 AM,129.0,131.5,17.97,,
11022,05/26/23 03:18:25 AM,129.0,131.6,17.95,,
11023,05/26/23 03:18:30 AM,129.0,131.5,17.97,,
11024,05/26/23 03:18:35 AM,129.0,131.5,17.97,,
11025,05/26/23 03:18:40 AM,129.0,131.5,17.97,,
11026,05/26/23 03:18:45 AM,129.0,131.5,17.97,,
11027,05/26/23 03:18:50 AM,128.9,131.5,17.97,,
11028,05/26/23 03:18:55 AM,129.0,131.6,17.95,,
11029,05/26/23 03:19:00 AM,128.9,131.6,17.95,,
11030,05/26/23 03:19:05 AM,129.0,131.6,17.95,,
11031,05/26/23 03:19:10 AM,128.9,131.6,17.95,,
11032,05/26/23 03:19:15 AM,128.9,131.6,17.95,,
11033,05/26/23 03:19:20 AM,129.0,131.6,17.95,,
11034,05/26/23 03:19:25 AM,128.9,131.6,17.95,,
11035,05/26/23 03:19:30 AM,129.0,131.5,17.97,,
11036,05/26/23 03:19:35 AM,129.0,131.6,17.95,,
11037,05/26/23 03:19:40 AM,129.0,131.6,17.95,,
11038,05/26/23 03:19:45 AM,128.9,131.6,17.95,,
11039,05/26/23 03:19:50 AM,128.9,131.6,17.95,,
11040,05/26/23 03:19:55 AM,128.9,131.6,17.95,,
11041,05/26/23 03:20:00 AM,129.0,131.5,17.97,,
11042,05/26/23 03:20:05 AM,128.9,131.6,17.95,,
11043,05/26/23 03:20:10 AM,129.0,131.6,17.95,,
11044,05/26/23 03:20:15 AM,128.9,131.2,17.95,,
11045,05/26/23 03:20:20 AM,128.9,131.6,17.95,,
11046,05/26/23 03:20:25 AM,128.9,131.6,17.95,,
11047,05/26/23 03:20:30 AM,128.9,131.6,17.95,,
11048,05/26/23 03:20:35 AM,128.9,131.6,17.95,,
11049,05/26/23 03:20:40 AM,128.9,131.6,17.95,,
11050,05/26/23 03:20:45 AM,129.0,131.6,17.95,,
11051,05/26/23 03:20:50 AM,128.9,131.6,17.95,,
11052,05/26/23 03:20:55 AM,128.9,131.6,17.95,,
11053,05/26/23 03:21:00 AM,128.9,131.6,17.95,,
11054,05/26/23 03:21:05 AM,129.0,131.6,17.95,,
11055,05/26/23 03:21:10 AM,128.9,131.6,17.95,,
11056,05/26/23 03:21:15 AM,128.9,131.6,17.95,,
11057,05/26/23 03:21:20 AM,129.0,131.6,17.94,,
11058,05/26/23 03:21:25 AM,128.9,131.6,17.95,,
11059,05/26/23 03:21:30 AM,128.9,131.6,17.95,,
11060,05/26/23 03:21:35 AM,129.0,131.6,17.95,,
11061,05/26/23 03:21:40 AM,128.9,131.6,17.95,,
11062,05/26/23 03:21:45 AM,128.9,131.6,17.94,,
11063,05/26/23 03:21:50 AM,128.9,131.6,17.94,,
11064,05/26/23 03:21:55 AM,128.9,131.6,17.95,,
11065,05/26/23 03:22:00 AM,128.9,131.6,17.95,,
11066,05/26/23 03:22:05 AM,128.9,131.6,17.95,,
11067,05/26/23 03:22:10 AM,129.0,131.6,17.95,,
11068,05/26/23 03:22:15 AM,128.9,131.6,17.95,,
11069,05/26/23 03:22:20 AM,128.9,131.6,17.95,,
11070,05/26/23 03:22:25 AM,129.0,131.6,17.94,,
11071,05/26/23 03:22:30 AM,128.9,131.6,17.94,,
11072,05/26/23 03:22:35 AM,128.9,131.6,17.95,,
11073,05/26/23 03:22:40 AM,128.9,131.6,17.94,,
11074,05/26/23 03:22:45 AM,128.9,131.6,17.94,,
11075,05/26/23 03:22:50 AM,128.9,131.6,17.94,,
11076,05/26/23 03:22:55 AM,128.9,131.6,17.94,,
11077,05/26/23 03:23:00 AM,128.9,131.6,17.94,,
11078,05/26/23 03:23:05 AM,128.9,131.6,17.94,,
11079,05/26/23 03:23:10 AM,128.8,131.6,17.94,,
11080,05/26/23 03:23:15 AM,128.9,131.6,17.94,,
11081,05/26/23 03:23:20 AM,128.9,131.6,17.94,,
11082,05/26/23 03:23:25 AM,128.9,131.6,17.94,,
11083,05/26/23 03:23:30 AM,128.9,131.6,17.94,,
11084,05/26/23 03:23:35 AM,128.9,131.6,17.94,,
11085,05/26/23 03:23:40 AM,128.9,131.6,17.94,,
11086,05/26/23 03:23:45 AM,128.9,131.2,17.94,,
11087,05/26/23 03:23:50 AM,128.9,131.6,17.94,,
11088,05/26/23 03:23:55 AM,128.9,131.2,17.94,,
11089,05/26/23 03:24:00 AM,128.9,131.6,17.93,,
11090,05/26/23 03:24:05 AM,128.9,131.6,17.94,,
11091,05/26/23 03:24:10 AM,128.9,131.6,17.94,,
11092,05/26/23 03:24:15 AM,128.8,131.6,17.94,,
11093,05/26/23 03:24:20 AM,128.8,131.6,17.94,,
11094,05/26/23 03:24:25 AM,128.9,131.2,17.94,,
11095,05/26/23 03:24:30 AM,128.9,131.6,17.93,,
